video_id,start,text
aoXJfuPaFF8,this way, the wind coming from the north?,""
aoXJfuPaFF8,656.672,"Um, just estimating that's"
aoXJfuPaFF8,what I estimate said,""
aoXJfuPaFF8,659.342,"drift is going to be when we come on"
aoXJfuPaFF8,scene, we'll just estimate.,""
aoXJfuPaFF8,662.611,"And then when we finish,"
aoXJfuPaFF8,we'll get the actual set and drift.,""
aoXJfuPaFF8,665.531,"But you always want to try"
aoXJfuPaFF8,and go with the elements.,""
aoXJfuPaFF8,667.8,"Destin  -  So you're trying to maximize the area you cover"
aoXJfuPaFF8,by also taking into account drifts.,""
aoXJfuPaFF8,672.455,"Trying to cover a specific area because"
aoXJfuPaFF8,we know they're in that specific area.,""
aoXJfuPaFF8,675.891,"Destin  -  Got it."
aoXJfuPaFF8,676.258,"OK, this is the nomograph"
aoXJfuPaFF8,677.96,"that Justin is using for the Victor"
aoXJfuPaFF8,Sierra and I love Nomographs.,""
aoXJfuPaFF8,681.147,"It's a mechanical way to calculate things"
aoXJfuPaFF8,quickly, so let's check this out.,""
aoXJfuPaFF8,685.368,"So if you look at what he was doing,"
aoXJfuPaFF8,you get this little spinning,""
aoXJfuPaFF8,688.554,"wheel here and it has a bunch of arrows"
aoXJfuPaFF8,pointing in different directions.,""
aoXJfuPaFF8,692.041,"And you'll notice that the compass heading"
aoXJfuPaFF8,when we were in the,""
aoXJfuPaFF8,695.127,"in the boat there start at 200,"
aoXJfuPaFF8,which is pointing in this direction.,""
aoXJfuPaFF8,698.447,"So what this does is this"
aoXJfuPaFF8,tells the boat crew what compass heading,""
aoXJfuPaFF8,702.685,"they should do the first leg on."
aoXJfuPaFF8,704.153,"After that,"
aoXJfuPaFF8,705.137,"they're going to do this"
aoXJfuPaFF8,other heading over here,,""
aoXJfuPaFF8,707.206,"which is parallel to this, and you can"
aoXJfuPaFF8,just simply look at the nomograph.,""
aoXJfuPaFF8,710.91,"Boom,"
aoXJfuPaFF8,we're going to go 3:20 on that next one.,""
aoXJfuPaFF8,713.813,"So you can basically go through"
aoXJfuPaFF8,all of these and you can use the angles,""
aoXJfuPaFF8,717.633,"associated with whichever"
aoXJfuPaFF8,equilateral triangle you're dealing with.,""
aoXJfuPaFF8,721.036,"And then that's a quick way"
aoXJfuPaFF8,to calculate your compass heading.,""
aoXJfuPaFF8,723.956,"I think these things are awesome,"
aoXJfuPaFF8,725.391,"and it's clear there's other kind of cheat"
aoXJfuPaFF8,sheets here time and scale speed stuff.,""
aoXJfuPaFF8,729.178,"This is what Justin is using to calculate"
aoXJfuPaFF8,the compass headings for the Victor Sierra,""
aoXJfuPaFF8,733.818,"OK. So when I go to the bow"
aoXJfuPaFF8,and point at them?,""
aoXJfuPaFF8,736.502,"Ortiz  - Got it."
aoXJfuPaFF8,737.369,"Destin  -  That's the datum.  Ortiz  -  Yes, you can see it."
aoXJfuPaFF8,741.841,"That's how"
aoXJfuPaFF8,it's going up, so we can see it at night.,""
aoXJfuPaFF8,744.326,"OK, this is so cool."
aoXJfuPaFF8,745.561,"I had to like use"
aoXJfuPaFF8,this as an excuse to get one.,""
aoXJfuPaFF8,747.863,"I know the word datum"
aoXJfuPaFF8,from mechanical engineering,""
aoXJfuPaFF8,749.965,"to mean a place"
aoXJfuPaFF8,from which you can measure other things.,""
aoXJfuPaFF8,754.019,"Now, usually a datum is stationary,"
aoXJfuPaFF8,but this is a floating datum.,""
aoXJfuPaFF8,758.491,"And I think that's really cool because"
aoXJfuPaFF8,760.075,"if one side's heavier than the other,"
aoXJfuPaFF8,you can make the orientation,""
aoXJfuPaFF8,763.729,"operate"
aoXJfuPaFF8,this little switch in here and light up,""
aoXJfuPaFF8,765.631,"that thing isn't that awesome anyway."
aoXJfuPaFF8,767.133,"So I think this is fascinating"
aoXJfuPaFF8,because you don't,""
aoXJfuPaFF8,770.186,"usually use the word datum"
aoXJfuPaFF8,for a moving thing.,""
aoXJfuPaFF8,774.106,"So the question is,"
aoXJfuPaFF8,how are they going to use a moving datum?,""
aoXJfuPaFF8,778.21,"By the way,"
aoXJfuPaFF8,this is not a satellite tracking device.,""
aoXJfuPaFF8,780.262,"It's literally just a floating light"
aoXJfuPaFF8,that blinks.,""
aoXJfuPaFF8,782.748,"Shepard  -  If we arrive on scene."
aoXJfuPaFF8,784.667,"Possible P.I.W. situation."
aoXJfuPaFF8,786.869,"first thing we're going to do is deploy the datum, to get the most calculated set and drift"
aoXJfuPaFF8,792.758,"Datum deployed."
aoXJfuPaFF8,794.426,"So he's going to back off of it,"
aoXJfuPaFF8,so we're not affecting it.,""
aoXJfuPaFF8,797.63,"And then"
aoXJfuPaFF8,799.696,"Shepard  -  we're going to back off"
aoXJfuPaFF8,far enough to where I can pass it going six knots,""
aoXJfuPaFF8,804.27,"So once I pass it, going six knots I'm going"
aoXJfuPaFF8,hands off the throttle,""
aoXJfuPaFF8,807.573,"so we can maintain that same"
aoXJfuPaFF8,engine speed the whole time.,""
aoXJfuPaFF8,811.911,"All right. Ortiz"
aoXJfuPaFF8,812.444,"You're going to have port look out"
aoXJfuPaFF8,when it's off to starboard lookout.,""
aoXJfuPaFF8,815.314,"Keep your eyes forward"
aoXJfuPaFF8,and I'll be all around lookout,""
aoXJfuPaFF8,818.317,"Justin  -  were going to come up to six knots,"
aoXJfuPaFF8,about eleven hundred rpms,""
aoXJfuPaFF8,821.921,"Shepard  -  Roger"
aoXJfuPaFF8,822.963,"Justin  -  I'm going to pass datum on your starboard side."
aoXJfuPaFF8,825.875,"Your first course is going to be 200."
aoXJfuPaFF8,828.777,"Shepard  -  200 aye"
aoXJfuPaFF8,831.063,"Shepard  -  Eleven hundred r.p.m.."
aoXJfuPaFF8,834.366,"Shepard  -  just past 6 knots going to come down to 950 rpms."
aoXJfuPaFF8,840.356,"So as soon as he passes it, I'm going to drop a waypoint"
aoXJfuPaFF8,843.158,"and we're going to use that to determine"
aoXJfuPaFF8,set and drift.,""
aoXJfuPaFF8,845.911,"when we are done"
aoXJfuPaFF8,846.679,"Shepard  -  Approaching datum I'm going about seven knots"
aoXJfuPaFF8,848.163,"im going to drop it down. just a little bit more"
aoXJfuPaFF8,851.083,"Shepard  -  Datum out the The right window now"
aoXJfuPaFF8,855.521,"steering course 200."
aoXJfuPaFF8,857.189,"Justin  -  200 aye Next course is going to be 320"
aoXJfuPaFF8,and 50 seconds.,""
aoXJfuPaFF8,861.176,"Shepard  -  320 aye"
aoXJfuPaFF8,862.528,"Destin  -  This is fascinating"
aoXJfuPaFF8,because there are so many different,""
aoXJfuPaFF8,864.78,"concepts happening here all at once."
aoXJfuPaFF8,866.615,"They're following a pattern"
aoXJfuPaFF8,that essentially breaks up a circle.,""
aoXJfuPaFF8,869.351,"They're searching into equal pie pieces,"
aoXJfuPaFF8,which gives them the most efficient way,""
aoXJfuPaFF8,872.771,"of searching that circle"
aoXJfuPaFF8,for the PIW person in the water.,""
aoXJfuPaFF8,876.008,"So there's two sides of the boat,"
aoXJfuPaFF8,the port and starboard.,""
aoXJfuPaFF8,878.344,"I remember Port is on the left"
aoXJfuPaFF8,because Port has four letters,""
aoXJfuPaFF8,881.463,"and left has four letters."
aoXJfuPaFF8,882.781,"So with Ortiz looking out the port side"
aoXJfuPaFF8,and Muchachi,""
aoXJfuPaFF8,885.417,"looking out the starboard side"
aoXJfuPaFF8,and shepherd looking out the front.,""
aoXJfuPaFF8,887.97,"They're able to cover every point"
aoXJfuPaFF8,in the pie in a very methodical way.,""
aoXJfuPaFF8,891.49,"Now this would be pretty simple"
aoXJfuPaFF8,892.658,"if they were on land"
aoXJfuPaFF8,because the land doesn't float,""
aoXJfuPaFF8,894.927,"in one direction"
aoXJfuPaFF8,or another at varying speeds.,""
aoXJfuPaFF8,897.246,"The center of the circle"
aoXJfuPaFF8,would stay in the same position,""
aoXJfuPaFF8,899.798,"in terms of where they are"
aoXJfuPaFF8,on the surface of the Earth,,""
aoXJfuPaFF8,901.75,"which means the GPS location of that circle"
aoXJfuPaFF8,would stay consistent.,""
aoXJfuPaFF8,905.07,"But on the ocean with the current,"
aoXJfuPaFF8,906.939,"the circle will need to move"
aoXJfuPaFF8,with the current in order to be relevant.,""
aoXJfuPaFF8,910.509,"And that's why they drop the datum"
aoXJfuPaFF8,in the water to give them a way,""
aoXJfuPaFF8,913.379,"to keep the middle of the search in line"
aoXJfuPaFF8,with the drift to the water.,""
aoXJfuPaFF8,916.799,"And they use math to make sure"
aoXJfuPaFF8,that they're still cutting the moving,""
aoXJfuPaFF8,919.602,"Pie pieces up equally"
aoXJfuPaFF8,as they search,""
aoXJfuPaFF8,923.289,"To minimize cross drift. They set up the first leg of their search"
aoXJfuPaFF8,in the direction,""
aoXJfuPaFF8,925.624,"that the currents flowing as best"
aoXJfuPaFF8,they can tell.,""
aoXJfuPaFF8,927.81,"Shepard  -  So at this point, we will be going over"
aoXJfuPaFF8,what our search object is.,""
aoXJfuPaFF8,931.063,"We're looking for a 40"
aoXJfuPaFF8,whatever year old male blue shirt.,""
aoXJfuPaFF8,938.887,"Destin  - Oh, I see!"
aoXJfuPaFF8,940.205,"I see. I'm 39. Thank you."
aoXJfuPaFF8,943.242,"I wasn't describing you at first,"
aoXJfuPaFF8,but then I just picked Blue Shirt.,""
aoXJfuPaFF8,946.078,"Justin  -  20 Seconds 320."
aoXJfuPaFF8,947.646,"Justin  -  Come to starboard."
aoXJfuPaFF8,948.297,"Shepard  -  so hard to right"
aoXJfuPaFF8,953.135,"Shepard  -  coming to 320"
aoXJfuPaFF8,956.188,"Destin  -  Are you looking at Shepard  -  looking at this"
aoXJfuPaFF8,959.224,"Shepard  -  need to look at it.  Destin  -  I'm sorry."
aoXJfuPaFF8,962.344,"Justin  -  All right. 320"
aoXJfuPaFF8,965.731,"Destin  -  Alright im going to come look. Shepard  -  alright you are good."
aoXJfuPaFF8,967.232,"Destin  -  So you're going to hold that."
aoXJfuPaFF8,973.122,"Justin  -  Do you see datum, off the starboard beam."
aoXJfuPaFF8,974.907,"Justin  -  I do straight off the starboard beam"
aoXJfuPaFF8,976.809,"I kind of thought turned out."
aoXJfuPaFF8,978.46,"Justin  -  come to starboard datum"
aoXJfuPaFF8,981.997,"Destin  -  I do not see it."
aoXJfuPaFF8,983.799,"Shepard  -  So directly off the bow."
aoXJfuPaFF8,985.934,"100 yards."
aoXJfuPaFF8,988.053,"Destin  -  Oh wow."
aoXJfuPaFF8,990.689,"Destin  -  That's hard to see in the sun glare. That's hard to see."
aoXJfuPaFF8,992.041," OK,"
aoXJfuPaFF8,this is something I didn't think about.,""
aoXJfuPaFF8,994.243,"If you think about the challenge of trying"
aoXJfuPaFF8,995.828,"to find a human at about a 10th of a mile."
aoXJfuPaFF8,998.23,"It doesn't seem that difficult, right?"
aoXJfuPaFF8,1000.866,"The thing"
aoXJfuPaFF8,is, you're not looking for an entire human,""
aoXJfuPaFF8,1003.152,"body, you're only looking for the part"
aoXJfuPaFF8,of the human that's up above the water.,""
aoXJfuPaFF8,1007.039,"And if you can think about"
aoXJfuPaFF8,how the Coast Guard works, you might have,""
aoXJfuPaFF8,1010.426,"a human head"
aoXJfuPaFF8,and a life ring like this, right?,""
aoXJfuPaFF8,1013.645,"So a human head at about arm's"
aoXJfuPaFF8,length in front of you is about.,""
aoXJfuPaFF8,1018.35,"A foot or so, right?"
aoXJfuPaFF8,That seems reasonable.,""
aoXJfuPaFF8,1021.203,"But if you do the math real quick,"
aoXJfuPaFF8,that same human head at a 10th of a mile,""
aoXJfuPaFF8,1025.29,"or 528 feet"
aoXJfuPaFF8,is more like 47 thousands of an inch.,""
aoXJfuPaFF8,1029.728,"If I do this right"
aoXJfuPaFF8,and I got a 10th of a mile away.,""
aoXJfuPaFF8,1032.181,"That should be about as big as my head is."
aoXJfuPaFF8,1034.183,"It is very difficult"
aoXJfuPaFF8,to see something out in the water.,""
aoXJfuPaFF8,1037.069,"I couldn't do it at all"
aoXJfuPaFF8,the coasties were great at it.,""
aoXJfuPaFF8,1039.438,"Another thing to think about"
aoXJfuPaFF8,if there's water,""
aoXJfuPaFF8,1041.123,"going up and down in between me and you,"
aoXJfuPaFF8,1042.925,"if it's a consistent wave, it's"
aoXJfuPaFF8,going to cover the object half the time.,""
aoXJfuPaFF8,1047.062,"My point is it's very difficult to see"
aoXJfuPaFF8,things out in the water with your eyes.,""
aoXJfuPaFF8,1051.75,"Destin  -  So are you following a course ?"
aoXJfuPaFF8,1055.187,"Shepard  -  no course I'm aiming at datum?"
aoXJfuPaFF8,1056.422,"Justin  -  So once you pass datum,"
aoXJfuPaFF8,you're going to come to 080.,""
aoXJfuPaFF8,1059.007,"OK, I don't know if you heard"
aoXJfuPaFF8,1059.958,"what Justin just said, but it is critical"
aoXJfuPaFF8,to making a victor Sierra work, he said.,""
aoXJfuPaFF8,1063.896,"They go out on a compass heading."
aoXJfuPaFF8,1065.431,"They turn on a compass heading"
aoXJfuPaFF8,1066.782,"and then they head back towards the datum,"
aoXJfuPaFF8,not on a compass heading.,""
aoXJfuPaFF8,1069.902,"So basically, they put this thing"
aoXJfuPaFF8,over the nose of the boat,""
aoXJfuPaFF8,1073.522,"and they're going straight at datum"
aoXJfuPaFF8,and as soon as they pass datum,""
aoXJfuPaFF8,1076.708,"then they pick up their compass heading."
aoXJfuPaFF8,1078.377,"This is critical"
aoXJfuPaFF8,1079.611,"to making sure that the Victor"
aoXJfuPaFF8,Sierra moves with the drifting water.,""
aoXJfuPaFF8,1083.298,"Also, I feel like I need to confess here"
aoXJfuPaFF8,I wanted to get a really sweet view,""
aoXJfuPaFF8,1086.819,"from the top of the boat"
aoXJfuPaFF8,by clamping a GoPro up there.,""
aoXJfuPaFF8,1089.521,"But sometimes I'm an idiot."
aoXJfuPaFF8,1091.039,"I went up there to try to like,"
aoXJfuPaFF8,turn the GoPro on, but I was out of phase,""
aoXJfuPaFF8,1094.376,"and I turn the GoPro off"
aoXJfuPaFF8,and I feel shame and I'm sorry.,""
aoXJfuPaFF8,1098.53,"All right."
aoXJfuPaFF8,So once we finished the Victor Sierra,,""
aoXJfuPaFF8,1100.649,"what we're going to do"
aoXJfuPaFF8,is we're going to measure the distance,""
aoXJfuPaFF8,1102.534,"between the waypoint"
aoXJfuPaFF8,we dropped when we started,""
aoXJfuPaFF8,1104.486,"and the waypoint we dropped"
aoXJfuPaFF8,and we finished as well as get the course.,""
aoXJfuPaFF8,1108.39,"So I've got"
aoXJfuPaFF8,1109.558,"153 degrees magnetic at 50 feet."
aoXJfuPaFF8,1116.081,"So over the course of nine minutes,"
aoXJfuPaFF8,1118.917,"we drifted 50 feet."
aoXJfuPaFF8,1120.602,"So now we just do the math"
aoXJfuPaFF8,1123.088,"to see how far we drift in an hour"
aoXJfuPaFF8,and that's going to be our drift.,""
aoXJfuPaFF8,1127.326,"And the set is going to be 153 degrees"
aoXJfuPaFF8,magnetic 50,""
aoXJfuPaFF8,1130.562,"feet over nine minutes, hardly"
aoXJfuPaFF8,any sudden shift at all.,""
aoXJfuPaFF8,1134.233,"It's going to be like point .02 knots"
aoXJfuPaFF8,1136.118,"Destin  -  So calm seas?"
aoXJfuPaFF8,1137.369,"Yeah, it's very calm out"
aoXJfuPaFF8,here. We're  not drifting very much.,""
aoXJfuPaFF8,1140.322,"As you can see on the chart,"
aoXJfuPaFF8,the Victor Sierra is almost perfect.,""
aoXJfuPaFF8,1144.51,"So, you know, and heavier weather,"
aoXJfuPaFF8,you know that Victor,""
aoXJfuPaFF8,1147.129,"Sierra is going to look like this."
aoXJfuPaFF8,1148.714,"It's going to come."
aoXJfuPaFF8,1152.1,"You know, it may look something like that."
aoXJfuPaFF8,1153.769,"Destin  -  Oh, OK."
aoXJfuPaFF8,1154.536,"Shepard  -  Yes, it's one of the most perfect victor sierras"
aoXJfuPaFF8,completed. victor sierras ive ever seen,""
aoXJfuPaFF8,1157.523,"Destin  -  really?"
aoXJfuPaFF8,1158.595,"Shepard  -  one of the calmest days  I've seen out here."
aoXJfuPaFF8,1161.844,"OK, check this out."
aoXJfuPaFF8,1162.778,"Let's simulate"
aoXJfuPaFF8,the GPS coordinates of an RBM,""
aoXJfuPaFF8,1166.131,"performing a victor Sierra"
aoXJfuPaFF8,in different types of sea drift.,""
aoXJfuPaFF8,1169.902,"Man, that was a sentence, wasn't it?"
aoXJfuPaFF8,1171.236,"The higher the drift rate, the more crazy"
aoXJfuPaFF8,the pattern looks.,""
aoXJfuPaFF8,1174.957,"But if you think about it,"
aoXJfuPaFF8,that's actually the right thing to do,""
aoXJfuPaFF8,1178.26,"because they're actually cutting the pie"
aoXJfuPaFF8,up with that drifting section of water.,""
aoXJfuPaFF8,1183.498,"And furthermore,"
aoXJfuPaFF8,they're getting data that they can,""
aoXJfuPaFF8,1186.451,"then feed back into the sector command"
aoXJfuPaFF8,so that they can input that data,""
aoXJfuPaFF8,1190.756,"into the SAR OPS software"
aoXJfuPaFF8,1192.407,"so they have the best chance"
aoXJfuPaFF8,of releasing other assets,""
aoXJfuPaFF8,1195.594,"that might need to come on scene"
aoXJfuPaFF8,to help with the search and rescue.,""
aoXJfuPaFF8,1199.081,"This is fascinating."
aoXJfuPaFF8,1200.182,"If you were to draw this and say,"
aoXJfuPaFF8,Hey, this is what we're going to do,""
aoXJfuPaFF8,1203.302,"when we get the scene"
aoXJfuPaFF8,and this is the best way to find you,,""
aoXJfuPaFF8,1206.371,"that is not what I would think"
aoXJfuPaFF8,the visualization would look like.,""
aoXJfuPaFF8,1209.908,"But this is an awesome way"
aoXJfuPaFF8,of doing things.,""
aoXJfuPaFF8,1212.277,"I think that Victor Sierra"
aoXJfuPaFF8,1213.478,"is incredibly clever,"
aoXJfuPaFF8,but it is applied in certain situations.,""
aoXJfuPaFF8,1217.583,"There are other types of search patterns"
aoXJfuPaFF8,in other situations,,""
aoXJfuPaFF8,1220.969,"and to learn more about those,"
aoXJfuPaFF8,let's go back up to Station Rochester,""
aoXJfuPaFF8,1224.239,"and ask the coasties"
aoXJfuPaFF8,what's up with that?,""
aoXJfuPaFF8,1226.225,"OK, so what are the other kinds"
aoXJfuPaFF8,of search patterns?,""
aoXJfuPaFF8,1228.56,"Because there's other ones, right?"
aoXJfuPaFF8,1230.095,"Whatcha got"
aoXJfuPaFF8,1231.23,"So you have an expanding square,"
aoXJfuPaFF8,1233.298,"which is another form of a drifting"
aoXJfuPaFF8,search pattern,,""
aoXJfuPaFF8,1236.184,"kind of like the same thing"
aoXJfuPaFF8,1237.202,"and more for a concert area, but"
aoXJfuPaFF8,you're slowly building a bigger square.,""
aoXJfuPaFF8,1240.989,"Destin  -  So is it like playing the game snake?"
aoXJfuPaFF8,1243.041,"Yeah, you're making 90 degree turns"
aoXJfuPaFF8,and you're going one minute,""
aoXJfuPaFF8,1246.595,"and then you're making a 90 degree turn,"
aoXJfuPaFF8,going one minute, making 90 degree,""
aoXJfuPaFF8,1249.414,"turn around two minutes later,"
aoXJfuPaFF8,you know, green turn down two minutes,""
aoXJfuPaFF8,1253.285,"and then three minutes and so on,"
aoXJfuPaFF8,and you're just building a square,""
aoXJfuPaFF8,1256.071,"that's bigger and bigger."
aoXJfuPaFF8,1257.456,"Destin  -  OK, so what else we have?"
aoXJfuPaFF8,1259.608,"We have any other kinds?"
aoXJfuPaFF8,1260.993,"You have parallel search"
aoXJfuPaFF8,patterns, you have creep search patterns.,""
aoXJfuPaFF8,1265.163,"So if you had a rectangle"
aoXJfuPaFF8,shaped search area,""
aoXJfuPaFF8,1267.933,"where you'd deem"
aoXJfuPaFF8,this was the area we're going to search.,""
aoXJfuPaFF8,1269.851,"If you were to do a parallel,"
aoXJfuPaFF8,you would search long ways.,""
aoXJfuPaFF8,1272.01,"Destin  -  ok"
aoXJfuPaFF8,1272.871,"Miller  -  And if you were going to do a creep ,"
aoXJfuPaFF8,you would search short ways.,""
aoXJfuPaFF8,1275.907,"Destin  -  Oh, OK, so it's your coloring the square."
aoXJfuPaFF8,1278.76,"Weston -  Yeah, we have like a barrier search,"
aoXJfuPaFF8,1280.679,"and that would be like for a river"
aoXJfuPaFF8,example, like station Niagara.,""
aoXJfuPaFF8,1283.532,"There's a lot of barrier searches."
aoXJfuPaFF8,1284.866,"Weston  -  OK, so they'll sit in one spot"
aoXJfuPaFF8,and basically go back and forth,""
aoXJfuPaFF8,1288.003,"to catch anything"
aoXJfuPaFF8,that's coming down the river.,""
aoXJfuPaFF8,1289.972,"So there's search, there's search units"
aoXJfuPaFF8,further up there just making sure,""
aoXJfuPaFF8,1293.792,"if anything gets past them,"
aoXJfuPaFF8,they can catch it coming down the river.,""
aoXJfuPaFF8,1296.211,"And then there's a track line patterns."
aoXJfuPaFF8,1298.914,"So if we know"
aoXJfuPaFF8,1300.032,"vessel left in a certain direction"
aoXJfuPaFF8,like that, an overdue vessel,,""
aoXJfuPaFF8,1302.451,"they knew"
aoXJfuPaFF8,they were in a certain direction.,""
aoXJfuPaFF8,1303.769,"We can follow that track line"
aoXJfuPaFF8,1305.337,"and search for them along that line."
aoXJfuPaFF8,1307.072,"Or people go from Florida to Bimini, whatever they know at the track line, just go,"
aoXJfuPaFF8,1312.11,"Destin  -  huh. OK."
aoXJfuPaFF8,1313.161,"And then shoreline search would just be"
aoXJfuPaFF8,we get as close to shore as we can go,,""
aoXJfuPaFF8,1316.581,"and we're looking for something"
aoXJfuPaFF8,1317.966,"to be on the water"
aoXJfuPaFF8,or a vessel or something like that.,""
aoXJfuPaFF8,1320.452,"It's just kind of a quick and dirty search"
aoXJfuPaFF8,for us.,""
aoXJfuPaFF8,1322.554,"Victor Sierra expanding square parallels"
aoXJfuPaFF8,1327.392,"creep than we have."
aoXJfuPaFF8,1329.878,"What was the one where you go back barrier"
aoXJfuPaFF8,1332.848,"and then you have the shoreline"
aoXJfuPaFF8,1335.183,"and then the last one is a track line, right?"
aoXJfuPaFF8,1337.886,"Destin  -  Wow, that's awesome."
aoXJfuPaFF8,1339.955,"That's cool, though."
aoXJfuPaFF8,1340.922,"Is it fun? Yeah,"
aoXJfuPaFF8,it can be tricky sometimes.,""
aoXJfuPaFF8,1344.242,"Sometimes it sucks."
aoXJfuPaFF8,1345.377,"Yeah, there are like eight footers"
aoXJfuPaFF8,and you're taking them beam too,,""
aoXJfuPaFF8,1348.08,"because that's just how the search pattern"
aoXJfuPaFF8,is like if they're drifting that way.,""
aoXJfuPaFF8,1351.299,"And that's how they."
aoXJfuPaFF8,1352.517,"And this is the most probable area"
aoXJfuPaFF8,1353.869,"that's going to be that doesn't"
aoXJfuPaFF8,mean it's working with the elements.,""
aoXJfuPaFF8,1355.821,"So you might be going"
aoXJfuPaFF8,two miles in one direction,""
aoXJfuPaFF8,1358.557,"and the waves are just hitting"
aoXJfuPaFF8,you beam too.,""
aoXJfuPaFF8,1360.392,"And that's just how it is."
aoXJfuPaFF8,1361.376,"There's nothing you can do about it,"
aoXJfuPaFF8,but that's the most probable area,""
aoXJfuPaFF8,1363.562,"where they're going to be,"
aoXJfuPaFF8,and that's what you have to do.,""
aoXJfuPaFF8,1364.996,"Destin  -  Oh, oh, wow."
aoXJfuPaFF8,1366.348,"So the search patterns"
aoXJfuPaFF8,calculated at sector,""
aoXJfuPaFF8,1370.369,"are often independent of what"
aoXJfuPaFF8,the water is actually doing.,""
aoXJfuPaFF8,1374.523,"So try to work with as best they can,"
aoXJfuPaFF8,but in some situations,""
aoXJfuPaFF8,1377.692,"that there's no this can't fix."
aoXJfuPaFF8,Destin  -  So what do you do?,""
aoXJfuPaFF8,1379.945,"You say, Hey, sector, I'm taking big waves"
aoXJfuPaFF8,over here from my left.,""
aoXJfuPaFF8,1384.082,"You can tell them that"
aoXJfuPaFF8,and they'll be like, OK, like,""
aoXJfuPaFF8,1385.851,"I might be have a different way."
aoXJfuPaFF8,1386.902,"They can do it, and then they'll they'll"
aoXJfuPaFF8,try to change it for you if they can.,""
aoXJfuPaFF8,1389.821,"But if they can't, that's what you just"
aoXJfuPaFF8,got to work with. It's just what it is.,""
aoXJfuPaFF8,1394.609,"It's interesting that the"
aoXJfuPaFF8,situation on the ground or in the water,,""
aoXJfuPaFF8,1398.28,"so to speak, is often different"
aoXJfuPaFF8,than what it looks like at sector.,""
aoXJfuPaFF8,1402.467,"Yeah."
aoXJfuPaFF8,What was that smile? No. What was it?,""
aoXJfuPaFF8,1405.203,"I saw the smile."
aoXJfuPaFF8,1406.238,"It's just too different is that it's"
aoXJfuPaFF8,the true, isn't it different worlds?,""
aoXJfuPaFF8,1409.891,"That's all it is. But you know."
aoXJfuPaFF8,1411.293,"The biggest thing."
aoXJfuPaFF8,1412.01,"Is it's pretty fluid as a team"
aoXJfuPaFF8,to accomplish the mission.,""
aoXJfuPaFF8,1415.547,"When it really comes down to it."
aoXJfuPaFF8,1416.581,"We rely heavily on them"
aoXJfuPaFF8,to be that big picture person.,""
aoXJfuPaFF8,1421.219,"But we're also their eyes and ears,"
aoXJfuPaFF8,so we see anything, hear anything,""
aoXJfuPaFF8,1425.657,"we let them know, and that helps them"
aoXJfuPaFF8,determine and help close up the case.,""
aoXJfuPaFF8,1428.76,"Have you ever calculated a search pattern"
aoXJfuPaFF8,for somebody on a boat?,""
aoXJfuPaFF8,1431.963,"I've never."
aoXJfuPaFF8,1432.414,"I've seen how it works, but I've never"
aoXJfuPaFF8,actually used a computer program.,""
aoXJfuPaFF8,1436.001,"How they do. It."
aoXJfuPaFF8,1436.701,"Did that"
aoXJfuPaFF8,give you a little bit of empathy towards.,""
aoXJfuPaFF8,1439.07,"On why the search pattern ends up"
aoXJfuPaFF8,How it does?,""
aoXJfuPaFF8,1441.289,"Yeah, definitely made me understand"
aoXJfuPaFF8,a little more,""
aoXJfuPaFF8,1443.458,"Destin  -  Do they send you the search pattern?"
aoXJfuPaFF8,1445.644,"Yeah."
aoXJfuPaFF8,1446.061,"So send it to us in the version of like"
aoXJfuPaFF8,waypoints that we won't see like a little.,""
aoXJfuPaFF8,1450.966,"All the the computer program"
aoXJfuPaFF8,that creates all the possible,""
aoXJfuPaFF8,1453.518,"of the particles, particles"
aoXJfuPaFF8,and where they would go, we won't see that,""
aoXJfuPaFF8,1456.488,"we'll just get the waypoints of"
aoXJfuPaFF8,this is where you need to drive. OK?,""
aoXJfuPaFF8,1460.692,"The Coast Guard is working on now"
aoXJfuPaFF8,with the new,""
aoXJfuPaFF8,1464.262,"sense packages"
aoXJfuPaFF8,are coming out on the new boats.,""
aoXJfuPaFF8,1466.932,"They're trying to implement a way for them"
aoXJfuPaFF8,to send the search pattern,""
aoXJfuPaFF8,1470.836,"from their office directly to us, right"
aoXJfuPaFF8,on, right in front of us.,""
aoXJfuPaFF8,1474.823,"So we don't have to take the time"
aoXJfuPaFF8,and put it in.,""
aoXJfuPaFF8,1476.308,"And they would say is a search pattern."
aoXJfuPaFF8,1477.742,"It's out there and we can just start."
aoXJfuPaFF8,1479.928,"Destin  -  It'll just come up on the RBM screen, be."
aoXJfuPaFF8,1481.813,"Able to pop up and go instead of us and"
aoXJfuPaFF8,manually entering every single waypoint.,""
aoXJfuPaFF8,1485.3,"That's going to save so much time"
aoXJfuPaFF8,1487.035,"Sounds like"
aoXJfuPaFF8,we need to prioritize that in Congress,""
aoXJfuPaFF8,1492.257,"stroke the check to make it happen."
aoXJfuPaFF8,1494.593,"That's awesome. Thanks, guys."
aoXJfuPaFF8,Appreciate it.,""
aoXJfuPaFF8,1496.811,"Boom, boom."
aoXJfuPaFF8,1497.746,"So obviously"
aoXJfuPaFF8,we can't end the video like this,""
aoXJfuPaFF8,1499.698,"without pulling some dummy up"
aoXJfuPaFF8,onto the side of an RBM,""
aoXJfuPaFF8,1502.4,"and saving them right,"
aoXJfuPaFF8,which is what we'll do in just a minute.,""
aoXJfuPaFF8,1506.321,"This episode of Smarter"
